# Configuration.csv file for Capstone Project.
# Configuration Tse of the end-effector, 
# expressed as 13 variables separated by commas. The 13 variables are, in order
# r11, r12, r13, r21, r22, r23, r31, r32, r33, px, py, pz, gripper state
0.9993908,0.0,0.03490024,0.0,1.0,0.0,-0.03490024,0.0,0.9993908,0.1771695,0.0,0.51219998,0
0.99937973,0.0,0.03521578,0.0,1.0,0.0,-0.03521578,0.0,0.99937973,0.17727066,0.0,0.51230857,0
0.99936852,0.0,0.03553267,0.0,1.0,0.0,-0.03553267,0.0,0.99936852,0.17737227,0.0,0.5124176,0
0.99935715,0.0,0.03585089,0.0,1.0,0.0,-0.03585089,0.0,0.99935715,0.17747436,0.0,0.51252704,0
0.99934564,0.0,0.03617045,0.0,1.0,0.0,-0.03617045,0.0,0.99934564,0.17757691,0.0,0.51263692,0
0.99933397,0.0,0.03649134,0.0,1.0,0.0,-0.03649134,0.0,0.99933397,0.17767992,0.0,0.51274723,0
0.99932215,0.0,0.03681358,0.0,1.0,0.0,-0.03681358,0.0,0.99932215,0.1777834,0.0,0.51285796,0
0.99931018,0.0,0.03713714,0.0,1.0,0.0,-0.03713714,0.0,0.99931018,0.17788734,0.0,0.51296912,0
0.99929805,0.0,0.03746204,0.0,1.0,0.0,-0.03746204,0.0,0.99929805,0.17799175,0.0,0.51308071,0
0.99928577,0.0,0.03778827,0.0,1.0,0.0,-0.03778827,0.0,0.99928577,0.17809663,0.0,0.51319272,0
0.99927333,0.0,0.03811584,0.0,1.0,0.0,-0.03811584,0.0,0.99927333,0.17820197,0.0,0.51330515,0
0.99926073,0.0,0.03844473,0.0,1.0,0.0,-0.03844473,0.0,0.99926073,0.17830778,0.0,0.51341801,0
0.99924797,0.0,0.03877495,0.0,1.0,0.0,-0.03877495,0.0,0.99924797,0.17841406,0.0,0.51353129,0
0.99923505,0.0,0.0391065,0.0,1.0,0.0,-0.0391065,0.0,0.99923505,0.1785208,0.0,0.51364499,0
0.99922197,0.0,0.03943938,0.0,1.0,0.0,-0.03943938,0.0,0.99922197,0.17862801,0.0,0.51375911,0
0.99920872,0.0,0.03977358,0.0,1.0,0.0,-0.03977358,0.0,0.99920872,0.17873568,0.0,0.51387365,0
0.99919531,0.0,0.0401091,0.0,1.0,0.0,-0.0401091,0.0,0.99919531,0.17884382,0.0,0.51398861,0
0.99918173,0.0,0.04044595,0.0,1.0,0.0,-0.04044595,0.0,0.99918173,0.17895243,0.0,0.51410399,0
0.99916798,0.0,0.04078412,0.0,1.0,0.0,-0.04078412,0.0,0.99916798,0.1790615,0.0,0.51421979,0
0.99915407,0.0,0.04112361,0.0,1.0,0.0,-0.04112361,0.0,0.99915407,0.17917104,0.0,0.514336,0
0.99913998,0.0,0.04146442,0.0,1.0,0.0,-0.04146442,0.0,0.99913998,0.17928105,0.0,0.51445263,0
0.99912572,0.0,0.04180655,0.0,1.0,0.0,-0.04180655,0.0,0.99912572,0.17939153,0.0,0.51456968,0
0.99911129,0.0,0.04215,0.0,1.0,0.0,-0.04215,0.0,0.99911129,0.17950247,0.0,0.51468713,0
0.99909669,0.0,0.04249476,0.0,1.0,0.0,-0.04249476,0.0,0.99909669,0.17961388,0.0,0.51480501,0
0.99908191,0.0,0.04284084,0.0,1.0,0.0,-0.04284084,0.0,0.99908191,0.17972576,0.0,0.51492329,0
0.99906695,0.0,0.04318823,0.0,1.0,0.0,-0.04318823,0.0,0.99906695,0.1798381,0.0,0.51504199,0
0.99905182,0.0,0.04353693,0.0,1.0,0.0,-0.04353693,0.0,0.99905182,0.17995092,0.0,0.51516109,0
0.9990365,0.0,0.04388695,0.0,1.0,0.0,-0.04388695,0.0,0.9990365,0.1800642,0.0,0.51528061,0
0.99902101,0.0,0.04423827,0.0,1.0,0.0,-0.04423827,0.0,0.99902101,0.18017794,0.0,0.51540054,0
0.99900533,0.0,0.04459091,0.0,1.0,0.0,-0.04459091,0.0,0.99900533,0.18029216,0.0,0.51552088,0
0.99898947,0.0,0.04494485,0.0,1.0,0.0,-0.04494485,0.0,0.99898947,0.18040685,0.0,0.51564162,0
0.99897342,0.0,0.0453001,0.0,1.0,0.0,-0.0453001,0.0,0.99897342,0.180522,0.0,0.51576277,0
0.99895719,0.0,0.04565666,0.0,1.0,0.0,-0.04565666,0.0,0.99895719,0.18063762,0.0,0.51588433,0
0.99894077,0.0,0.04601452,0.0,1.0,0.0,-0.04601452,0.0,0.99894077,0.18075371,0.0,0.51600629,0
0.99892416,0.0,0.04637368,0.0,1.0,0.0,-0.04637368,0.0,0.99892416,0.18087027,0.0,0.51612866,0
0.99890736,0.0,0.04673415,0.0,1.0,0.0,-0.04673415,0.0,0.99890736,0.1809873,0.0,0.51625143,0
0.99889037,0.0,0.04709592,0.0,1.0,0.0,-0.04709592,0.0,0.99889037,0.1811048,0.0,0.5163746,0
0.99887319,0.0,0.04745899,0.0,1.0,0.0,-0.04745899,0.0,0.99887319,0.18122276,0.0,0.51649817,0
0.99885581,0.0,0.04782335,0.0,1.0,0.0,-0.04782335,0.0,0.99885581,0.1813412,0.0,0.51662215,0
0.99883823,0.0,0.04818902,0.0,1.0,0.0,-0.04818902,0.0,0.99883823,0.1814601,0.0,0.51674652,0
0.99882046,0.0,0.04855598,0.0,1.0,0.0,-0.04855598,0.0,0.99882046,0.18157948,0.0,0.5168713,0
0.99880249,0.0,0.04892424,0.0,1.0,0.0,-0.04892424,0.0,0.99880249,0.18169932,0.0,0.51699647,0
0.99878432,0.0,0.04929379,0.0,1.0,0.0,-0.04929379,0.0,0.99878432,0.18181963,0.0,0.51712205,0
0.99876595,0.0,0.04966463,0.0,1.0,0.0,-0.04966463,0.0,0.99876595,0.18194042,0.0,0.51724802,0
0.99874738,0.0,0.05003677,0.0,1.0,0.0,-0.05003677,0.0,0.99874738,0.18206167,0.0,0.51737438,0
0.9987286,0.0,0.05041019,0.0,1.0,0.0,-0.05041019,0.0,0.9987286,0.18218339,0.0,0.51750114,0
0.99870961,0.0,0.05078491,0.0,1.0,0.0,-0.05078491,0.0,0.99870961,0.18230559,0.0,0.51762829,0
0.99869042,0.0,0.05116091,0.0,1.0,0.0,-0.05116091,0.0,0.99869042,0.18242825,0.0,0.51775584,0
0.99867102,0.0,0.0515382,0.0,1.0,0.0,-0.0515382,0.0,0.99867102,0.18255139,0.0,0.51788378,0
0.99865141,0.0,0.05191678,0.0,1.0,0.0,-0.05191678,0.0,0.99865141,0.18267499,0.0,0.51801212,0
0.99863159,0.0,0.05229664,0.0,1.0,0.0,-0.05229664,0.0,0.99863159,0.18279907,0.0,0.51814084,0
0.99861156,0.0,0.05267779,0.0,1.0,0.0,-0.05267779,0.0,0.99861156,0.18292361,0.0,0.51826995,0
0.99859131,0.0,0.05306022,0.0,1.0,0.0,-0.05306022,0.0,0.99859131,0.18304863,0.0,0.51839946,0
0.99857085,0.0,0.05344393,0.0,1.0,0.0,-0.05344393,0.0,0.99857085,0.18317412,0.0,0.51852935,0
0.99855017,0.0,0.05382892,0.0,1.0,0.0,-0.05382892,0.0,0.99855017,0.18330008,0.0,0.51865963,0
0.99852928,0.0,0.05421519,0.0,1.0,0.0,-0.05421519,0.0,0.99852928,0.18342652,0.0,0.51879029,0
0.99850816,0.0,0.05460273,0.0,1.0,0.0,-0.05460273,0.0,0.99850816,0.18355342,0.0,0.51892134,0
0.99848682,0.0,0.05499156,0.0,1.0,0.0,-0.05499156,0.0,0.99848682,0.1836808,0.0,0.51905278,0
0.99846526,0.0,0.05538165,0.0,1.0,0.0,-0.05538165,0.0,0.99846526,0.18380864,0.0,0.5191846,0
0.99844347,0.0,0.05577303,0.0,1.0,0.0,-0.05577303,0.0,0.99844347,0.18393696,0.0,0.5193168,0
0.99842146,0.0,0.05616567,0.0,1.0,0.0,-0.05616567,0.0,0.99842146,0.18406576,0.0,0.51944939,0
0.99839923,0.0,0.05655959,0.0,1.0,0.0,-0.05655959,0.0,0.99839923,0.18419502,0.0,0.51958236,0
0.99837676,0.0,0.05695478,0.0,1.0,0.0,-0.05695478,0.0,0.99837676,0.18432476,0.0,0.51971571,0
0.99835406,0.0,0.05735123,0.0,1.0,0.0,-0.05735123,0.0,0.99835406,0.18445497,0.0,0.51984943,0
0.99833114,0.0,0.05774896,0.0,1.0,0.0,-0.05774896,0.0,0.99833114,0.18458565,0.0,0.51998354,0
0.99830798,0.0,0.05814795,0.0,1.0,0.0,-0.05814795,0.0,0.99830798,0.18471681,0.0,0.52011802,0
0.99828458,0.0,0.05854821,0.0,1.0,0.0,-0.05854821,0.0,0.99828458,0.18484844,0.0,0.52025289,0
0.99826095,0.0,0.05894973,0.0,1.0,0.0,-0.05894973,0.0,0.99826095,0.18498054,0.0,0.52038812,0
0.99823709,0.0,0.05935252,0.0,1.0,0.0,-0.05935252,0.0,0.99823709,0.18511311,0.0,0.52052374,0
0.99821298,0.0,0.05975657,0.0,1.0,0.0,-0.05975657,0.0,0.99821298,0.18524616,0.0,0.52065973,0
0.99818863,0.0,0.06016188,0.0,1.0,0.0,-0.06016188,0.0,0.99818863,0.18537969,0.0,0.52079609,0
0.99816405,0.0,0.06056845,0.0,1.0,0.0,-0.06056845,0.0,0.99816405,0.18551368,0.0,0.52093282,0
0.99813922,0.0,0.06097627,0.0,1.0,0.0,-0.06097627,0.0,0.99813922,0.18564816,0.0,0.52106993,0
0.99811414,0.0,0.06138536,0.0,1.0,0.0,-0.06138536,0.0,0.99811414,0.1857831,0.0,0.5212074,0
0.99808882,0.0,0.0617957,0.0,1.0,0.0,-0.0617957,0.0,0.99808882,0.18591852,0.0,0.52134525,0
0.99806325,0.0,0.0622073,0.0,1.0,0.0,-0.0622073,0.0,0.99806325,0.18605442,0.0,0.52148347,0
0.99803743,0.0,0.06262015,0.0,1.0,0.0,-0.06262015,0.0,0.99803743,0.18619078,0.0,0.52162205,0
0.99801136,0.0,0.06303425,0.0,1.0,0.0,-0.06303425,0.0,0.99801136,0.18632763,0.0,0.521761,0
0.99798504,0.0,0.0634496,0.0,1.0,0.0,-0.0634496,0.0,0.99798504,0.18646495,0.0,0.52190032,0
0.99795847,0.0,0.06386621,0.0,1.0,0.0,-0.06386621,0.0,0.99795847,0.18660274,0.0,0.52204001,0
0.99793164,0.0,0.06428406,0.0,1.0,0.0,-0.06428406,0.0,0.99793164,0.18674101,0.0,0.52218006,0
0.99790455,0.0,0.06470316,0.0,1.0,0.0,-0.06470316,0.0,0.99790455,0.18687976,0.0,0.52232047,0
0.99787721,0.0,0.06512351,0.0,1.0,0.0,-0.06512351,0.0,0.99787721,0.18701898,0.0,0.52246124,0
0.99784961,0.0,0.0655451,0.0,1.0,0.0,-0.0655451,0.0,0.99784961,0.18715867,0.0,0.52260238,0
0.99782174,0.0,0.06596794,0.0,1.0,0.0,-0.06596794,0.0,0.99782174,0.18729885,0.0,0.52274388,0
0.99779362,0.0,0.06639202,0.0,1.0,0.0,-0.06639202,0.0,0.99779362,0.18743949,0.0,0.52288574,0
0.99776522,0.0,0.06681734,0.0,1.0,0.0,-0.06681734,0.0,0.99776522,0.18758062,0.0,0.52302796,0
0.99773657,0.0,0.0672439,0.0,1.0,0.0,-0.0672439,0.0,0.99773657,0.18772222,0.0,0.52317053,0
0.99770764,0.0,0.0676717,0.0,1.0,0.0,-0.0676717,0.0,0.99770764,0.1878643,0.0,0.52331347,0
0.99767845,0.0,0.06810074,0.0,1.0,0.0,-0.06810074,0.0,0.99767845,0.18800685,0.0,0.52345676,0
0.99764899,0.0,0.06853101,0.0,1.0,0.0,-0.06853101,0.0,0.99764899,0.18814988,0.0,0.5236004,0
0.99761925,0.0,0.06896252,0.0,1.0,0.0,-0.06896252,0.0,0.99761925,0.18829339,0.0,0.5237444,0
0.99758924,0.0,0.06939526,0.0,1.0,0.0,-0.06939526,0.0,0.99758924,0.18843738,0.0,0.52388876,0
0.99755896,0.0,0.06982924,0.0,1.0,0.0,-0.06982924,0.0,0.99755896,0.18858184,0.0,0.52403346,0
0.9975284,0.0,0.07026445,0.0,1.0,0.0,-0.07026445,0.0,0.9975284,0.18872678,0.0,0.52417852,0
0.99749756,0.0,0.07070089,0.0,1.0,0.0,-0.07070089,0.0,0.99749756,0.1888722,0.0,0.52432393,0
0.99746644,0.0,0.07113855,0.0,1.0,0.0,-0.07113855,0.0,0.99746644,0.1890181,0.0,0.52446969,0
0.99743504,0.0,0.07157745,0.0,1.0,0.0,-0.07157745,0.0,0.99743504,0.18916447,0.0,0.5246158,0
0.99740336,0.0,0.07201757,0.0,1.0,0.0,-0.07201757,0.0,0.99740336,0.18931133,0.0,0.52476226,0
0.9973714,0.0,0.07245892,0.0,1.0,0.0,-0.07245892,0.0,0.9973714,0.18945866,0.0,0.52490907,0
0.99733915,0.0,0.07290149,0.0,1.0,0.0,-0.07290149,0.0,0.99733915,0.18960647,0.0,0.52505622,0
0.99730661,0.0,0.07334529,0.0,1.0,0.0,-0.07334529,0.0,0.99730661,0.18975476,0.0,0.52520372,0
0.99727378,0.0,0.0737903,0.0,1.0,0.0,-0.0737903,0.0,0.99727378,0.18990353,0.0,0.52535156,0
0.99724066,0.0,0.07423654,0.0,1.0,0.0,-0.07423654,0.0,0.99724066,0.19005277,0.0,0.52549974,0
0.99720725,0.0,0.074684,0.0,1.0,0.0,-0.074684,0.0,0.99720725,0.1902025,0.0,0.52564827,0
0.99717355,0.0,0.07513267,0.0,1.0,0.0,-0.07513267,0.0,0.99717355,0.19035271,0.0,0.52579714,0
0.99713955,0.0,0.07558256,0.0,1.0,0.0,-0.07558256,0.0,0.99713955,0.19050339,0.0,0.52594635,0
0.99710525,0.0,0.07603367,0.0,1.0,0.0,-0.07603367,0.0,0.99710525,0.19065456,0.0,0.5260959,0
0.99707066,0.0,0.07648599,0.0,1.0,0.0,-0.07648599,0.0,0.99707066,0.1908062,0.0,0.52624579,0
0.99703576,0.0,0.07693952,0.0,1.0,0.0,-0.07693952,0.0,0.99703576,0.19095833,0.0,0.52639602,0
0.99700057,0.0,0.07739426,0.0,1.0,0.0,-0.07739426,0.0,0.99700057,0.19111094,0.0,0.52654659,0
0.99696507,0.0,0.07785022,0.0,1.0,0.0,-0.07785022,0.0,0.99696507,0.19126402,0.0,0.52669749,0
0.99692926,0.0,0.07830738,0.0,1.0,0.0,-0.07830738,0.0,0.99692926,0.19141759,0.0,0.52684872,0
0.99689315,0.0,0.07876575,0.0,1.0,0.0,-0.07876575,0.0,0.99689315,0.19157164,0.0,0.52700029,0
0.99685673,0.0,0.07922533,0.0,1.0,0.0,-0.07922533,0.0,0.99685673,0.19172617,0.0,0.5271522,0
0.99682001,0.0,0.07968611,0.0,1.0,0.0,-0.07968611,0.0,0.99682001,0.19188118,0.0,0.52730444,0
0.99678297,0.0,0.0801481,0.0,1.0,0.0,-0.0801481,0.0,0.99678297,0.19203667,0.0,0.527457,0
0.99674561,0.0,0.08061129,0.0,1.0,0.0,-0.08061129,0.0,0.99674561,0.19219264,0.0,0.5276099,0
0.99670795,0.0,0.08107568,0.0,1.0,0.0,-0.08107568,0.0,0.99670795,0.1923491,0.0,0.52776313,0
0.99666997,0.0,0.08154127,0.0,1.0,0.0,-0.08154127,0.0,0.99666997,0.19250603,0.0,0.52791669,0
0.99663167,0.0,0.08200806,0.0,1.0,0.0,-0.08200806,0.0,0.99663167,0.19266345,0.0,0.52807057,0
0.99659305,0.0,0.08247605,0.0,1.0,0.0,-0.08247605,0.0,0.99659305,0.19282135,0.0,0.52822478,0
0.99655411,0.0,0.08294523,0.0,1.0,0.0,-0.08294523,0.0,0.99655411,0.19297974,0.0,0.52837932,0
0.99651484,0.0,0.08341561,0.0,1.0,0.0,-0.08341561,0.0,0.99651484,0.1931386,0.0,0.52853418,0
0.99647526,0.0,0.08388718,0.0,1.0,0.0,-0.08388718,0.0,0.99647526,0.19329795,0.0,0.52868936,0
0.99643535,0.0,0.08435994,0.0,1.0,0.0,-0.08435994,0.0,0.99643535,0.19345779,0.0,0.52884487,0
0.99639511,0.0,0.0848339,0.0,1.0,0.0,-0.0848339,0.0,0.99639511,0.1936181,0.0,0.5290007,0
0.99635454,0.0,0.08530904,0.0,1.0,0.0,-0.08530904,0.0,0.99635454,0.1937789,0.0,0.52915685,0
0.99631364,0.0,0.08578538,0.0,1.0,0.0,-0.08578538,0.0,0.99631364,0.19394018,0.0,0.52931332,0
0.99627241,0.0,0.0862629,0.0,1.0,0.0,-0.0862629,0.0,0.99627241,0.19410195,0.0,0.52947011,0
0.99623084,0.0,0.0867416,0.0,1.0,0.0,-0.0867416,0.0,0.99623084,0.1942642,0.0,0.52962722,0
0.99618894,0.0,0.0872215,0.0,1.0,0.0,-0.0872215,0.0,0.99618894,0.19442693,0.0,0.52978465,0
0.99614671,0.0,0.08770257,0.0,1.0,0.0,-0.08770257,0.0,0.99614671,0.19459015,0.0,0.52994239,0
0.99610413,0.0,0.08818483,0.0,1.0,0.0,-0.08818483,0.0,0.99610413,0.19475385,0.0,0.53010044,0
0.99606121,0.0,0.08866826,0.0,1.0,0.0,-0.08866826,0.0,0.99606121,0.19491804,0.0,0.53025881,0
0.99601795,0.0,0.08915288,0.0,1.0,0.0,-0.08915288,0.0,0.99601795,0.19508271,0.0,0.5304175,0
0.99597435,0.0,0.08963867,0.0,1.0,0.0,-0.08963867,0.0,0.99597435,0.19524787,0.0,0.53057649,0
0.9959304,0.0,0.09012564,0.0,1.0,0.0,-0.09012564,0.0,0.9959304,0.19541351,0.0,0.5307358,0
0.99588611,0.0,0.09061379,0.0,1.0,0.0,-0.09061379,0.0,0.99588611,0.19557964,0.0,0.53089542,0
0.99584147,0.0,0.09110311,0.0,1.0,0.0,-0.09110311,0.0,0.99584147,0.19574625,0.0,0.53105535,0
0.99579647,0.0,0.0915936,0.0,1.0,0.0,-0.0915936,0.0,0.99579647,0.19591335,0.0,0.53121558,0
0.99575113,0.0,0.09208526,0.0,1.0,0.0,-0.09208526,0.0,0.99575113,0.19608093,0.0,0.53137612,0
0.99570543,0.0,0.0925781,0.0,1.0,0.0,-0.0925781,0.0,0.99570543,0.196249,0.0,0.53153697,0
0.99565937,0.0,0.0930721,0.0,1.0,0.0,-0.0930721,0.0,0.99565937,0.19641756,0.0,0.53169812,0
0.99561296,0.0,0.09356727,0.0,1.0,0.0,-0.09356727,0.0,0.99561296,0.1965866,0.0,0.53185958,0
0.99556619,0.0,0.09406361,0.0,1.0,0.0,-0.09406361,0.0,0.99556619,0.19675613,0.0,0.53202134,0
0.99551906,0.0,0.09456111,0.0,1.0,0.0,-0.09456111,0.0,0.99551906,0.19692614,0.0,0.53218341,0
0.99547157,0.0,0.09505977,0.0,1.0,0.0,-0.09505977,0.0,0.99547157,0.19709665,0.0,0.53234577,0
0.99542371,0.0,0.0955596,0.0,1.0,0.0,-0.0955596,0.0,0.99542371,0.19726764,0.0,0.53250844,0
0.99537549,0.0,0.09606058,0.0,1.0,0.0,-0.09606058,0.0,0.99537549,0.19743911,0.0,0.53267141,0
0.9953269,0.0,0.09656273,0.0,1.0,0.0,-0.09656273,0.0,0.9953269,0.19761108,0.0,0.53283467,0
0.99527794,0.0,0.09706603,0.0,1.0,0.0,-0.09706603,0.0,0.99527794,0.19778353,0.0,0.53299823,0
0.99522862,0.0,0.09757049,0.0,1.0,0.0,-0.09757049,0.0,0.99522862,0.19795647,0.0,0.53316209,0
0.99517892,0.0,0.09807611,0.0,1.0,0.0,-0.09807611,0.0,0.99517892,0.1981299,0.0,0.53332624,0
0.99512884,0.0,0.09858288,0.0,1.0,0.0,-0.09858288,0.0,0.99512884,0.19830382,0.0,0.53349069,0
0.9950784,0.0,0.0990908,0.0,1.0,0.0,-0.0990908,0.0,0.9950784,0.19847822,0.0,0.53365543,0
0.99502757,0.0,0.09959988,0.0,1.0,0.0,-0.09959988,0.0,0.99502757,0.19865311,0.0,0.53382046,0
0.99497637,0.0,0.1001101,0.0,1.0,0.0,-0.1001101,0.0,0.99497637,0.1988285,0.0,0.53398579,0
0.99492478,0.0,0.10062147,0.0,1.0,0.0,-0.10062147,0.0,0.99492478,0.19900437,0.0,0.5341514,0
0.99487281,0.0,0.10113399,0.0,1.0,0.0,-0.10113399,0.0,0.99487281,0.19918073,0.0,0.53431731,0
0.99482046,0.0,0.10164766,0.0,1.0,0.0,-0.10164766,0.0,0.99482046,0.19935758,0.0,0.5344835,0
0.99476773,0.0,0.10216247,0.0,1.0,0.0,-0.10216247,0.0,0.99476773,0.19953492,0.0,0.53464998,0
0.9947146,0.0,0.10267842,0.0,1.0,0.0,-0.10267842,0.0,0.9947146,0.19971274,0.0,0.53481675,0
0.99466109,0.0,0.10319551,0.0,1.0,0.0,-0.10319551,0.0,0.99466109,0.19989106,0.0,0.5349838,0
0.99460719,0.0,0.10371375,0.0,1.0,0.0,-0.10371375,0.0,0.99460719,0.20006987,0.0,0.53515114,0
0.99455289,0.0,0.10423312,0.0,1.0,0.0,-0.10423312,0.0,0.99455289,0.20024917,0.0,0.53531876,0
0.9944982,0.0,0.10475363,0.0,1.0,0.0,-0.10475363,0.0,0.9944982,0.20042896,0.0,0.53548666,0
0.99444312,0.0,0.10527528,0.0,1.0,0.0,-0.10527528,0.0,0.99444312,0.20060924,0.0,0.53565484,0
0.99438764,0.0,0.10579806,0.0,1.0,0.0,-0.10579806,0.0,0.99438764,0.20079001,0.0,0.53582331,0
0.99433175,0.0,0.10632198,0.0,1.0,0.0,-0.10632198,0.0,0.99433175,0.20097127,0.0,0.53599205,0
0.99427547,0.0,0.10684703,0.0,1.0,0.0,-0.10684703,0.0,0.99427547,0.20115302,0.0,0.53616107,0
0.99421879,0.0,0.1073732,0.0,1.0,0.0,-0.1073732,0.0,0.99421879,0.20133526,0.0,0.53633037,0
0.9941617,0.0,0.10790051,0.0,1.0,0.0,-0.10790051,0.0,0.9941617,0.201518,0.0,0.53649995,0
0.9941042,0.0,0.10842895,0.0,1.0,0.0,-0.10842895,0.0,0.9941042,0.20170123,0.0,0.5366698,0
0.9940463,0.0,0.10895851,0.0,1.0,0.0,-0.10895851,0.0,0.9940463,0.20188494,0.0,0.53683993,0
0.99398799,0.0,0.1094892,0.0,1.0,0.0,-0.1094892,0.0,0.99398799,0.20206915,0.0,0.53701032,0
0.99392926,0.0,0.11002101,0.0,1.0,0.0,-0.11002101,0.0,0.99392926,0.20225386,0.0,0.53718099,0
0.99387013,0.0,0.11055394,0.0,1.0,0.0,-0.11055394,0.0,0.99387013,0.20243905,0.0,0.53735194,0
0.99381057,0.0,0.111088,0.0,1.0,0.0,-0.111088,0.0,0.99381057,0.20262474,0.0,0.53752315,0
0.99375061,0.0,0.11162317,0.0,1.0,0.0,-0.11162317,0.0,0.99375061,0.20281092,0.0,0.53769463,0
0.99369022,0.0,0.11215946,0.0,1.0,0.0,-0.11215946,0.0,0.99369022,0.20299759,0.0,0.53786638,0
0.99362942,0.0,0.11269687,0.0,1.0,0.0,-0.11269687,0.0,0.99362942,0.20318476,0.0,0.53803839,0
0.99356819,0.0,0.11323539,0.0,1.0,0.0,-0.11323539,0.0,0.99356819,0.20337242,0.0,0.53821067,0
0.99350654,0.0,0.11377503,0.0,1.0,0.0,-0.11377503,0.0,0.99350654,0.20356057,0.0,0.53838322,0
0.99344446,0.0,0.11431578,0.0,1.0,0.0,-0.11431578,0.0,0.99344446,0.20374922,0.0,0.53855603,0
0.99338196,0.0,0.11485764,0.0,1.0,0.0,-0.11485764,0.0,0.99338196,0.20393836,0.0,0.53872911,0
0.99331903,0.0,0.11540061,0.0,1.0,0.0,-0.11540061,0.0,0.99331903,0.20412799,0.0,0.53890244,0
0.99325567,0.0,0.11594469,0.0,1.0,0.0,-0.11594469,0.0,0.99325567,0.20431812,0.0,0.53907604,0
0.99319188,0.0,0.11648988,0.0,1.0,0.0,-0.11648988,0.0,0.99319188,0.20450874,0.0,0.53924989,0
0.99312765,0.0,0.11703617,0.0,1.0,0.0,-0.11703617,0.0,0.99312765,0.20469986,0.0,0.53942401,0
0.99306299,0.0,0.11758357,0.0,1.0,0.0,-0.11758357,0.0,0.99306299,0.20489147,0.0,0.53959838,0
0.99299789,0.0,0.11813206,0.0,1.0,0.0,-0.11813206,0.0,0.99299789,0.20508358,0.0,0.53977301,0
0.99293236,0.0,0.11868166,0.0,1.0,0.0,-0.11868166,0.0,0.99293236,0.20527618,0.0,0.53994789,0
0.99286638,0.0,0.11923236,0.0,1.0,0.0,-0.11923236,0.0,0.99286638,0.20546928,0.0,0.54012303,0
0.99279996,0.0,0.11978416,0.0,1.0,0.0,-0.11978416,0.0,0.99279996,0.20566287,0.0,0.54029843,0
0.99273309,0.0,0.12033705,0.0,1.0,0.0,-0.12033705,0.0,0.99273309,0.20585696,0.0,0.54047407,0
0.99266578,0.0,0.12089104,0.0,1.0,0.0,-0.12089104,0.0,0.99266578,0.20605154,0.0,0.54064997,0
0.99259803,0.0,0.12144612,0.0,1.0,0.0,-0.12144612,0.0,0.99259803,0.20624662,0.0,0.54082611,0
0.99252982,0.0,0.1220023,0.0,1.0,0.0,-0.1220023,0.0,0.99252982,0.20644219,0.0,0.54100251,0
0.99246116,0.0,0.12255956,0.0,1.0,0.0,-0.12255956,0.0,0.99246116,0.20663827,0.0,0.54117916,0
0.99239205,0.0,0.12311792,0.0,1.0,0.0,-0.12311792,0.0,0.99239205,0.20683483,0.0,0.54135605,0
0.99232248,0.0,0.12367736,0.0,1.0,0.0,-0.12367736,0.0,0.99232248,0.2070319,0.0,0.54153319,0
0.99225246,0.0,0.12423789,0.0,1.0,0.0,-0.12423789,0.0,0.99225246,0.20722946,0.0,0.54171057,0
0.99218198,0.0,0.12479951,0.0,1.0,0.0,-0.12479951,0.0,0.99218198,0.20742752,0.0,0.5418882,0
0.99211104,0.0,0.12536221,0.0,1.0,0.0,-0.12536221,0.0,0.99211104,0.20762607,0.0,0.54206607,0
0.99203964,0.0,0.12592599,0.0,1.0,0.0,-0.12592599,0.0,0.99203964,0.20782513,0.0,0.54224418,0
0.99196777,0.0,0.12649085,0.0,1.0,0.0,-0.12649085,0.0,0.99196777,0.20802468,0.0,0.54242253,0
0.99189544,0.0,0.12705679,0.0,1.0,0.0,-0.12705679,0.0,0.99189544,0.20822473,0.0,0.54260112,0
0.99182265,0.0,0.12762381,0.0,1.0,0.0,-0.12762381,0.0,0.99182265,0.20842527,0.0,0.54277995,0
0.99174938,0.0,0.12819191,0.0,1.0,0.0,-0.12819191,0.0,0.99174938,0.20862632,0.0,0.54295902,0
0.99167564,0.0,0.12876108,0.0,1.0,0.0,-0.12876108,0.0,0.99167564,0.20882786,0.0,0.54313833,0
0.99160144,0.0,0.12933132,0.0,1.0,0.0,-0.12933132,0.0,0.99160144,0.2090299,0.0,0.54331787,0
0.99152675,0.0,0.12990264,0.0,1.0,0.0,-0.12990264,0.0,0.99152675,0.20923244,0.0,0.54349764,0
0.9914516,0.0,0.13047502,0.0,1.0,0.0,-0.13047502,0.0,0.9914516,0.20943547,0.0,0.54367765,0
0.99137596,0.0,0.13104848,0.0,1.0,0.0,-0.13104848,0.0,0.99137596,0.20963901,0.0,0.54385789,0
0.99129985,0.0,0.131623,0.0,1.0,0.0,-0.131623,0.0,0.99129985,0.20984305,0.0,0.54403837,0
0.99122325,0.0,0.13219859,0.0,1.0,0.0,-0.13219859,0.0,0.99122325,0.21004758,0.0,0.54421907,0
0.99114617,0.0,0.13277525,0.0,1.0,0.0,-0.13277525,0.0,0.99114617,0.21025261,0.0,0.5444,0
0.99106861,0.0,0.13335296,0.0,1.0,0.0,-0.13335296,0.0,0.99106861,0.21045815,0.0,0.54458116,0
0.99099056,0.0,0.13393174,0.0,1.0,0.0,-0.13393174,0.0,0.99099056,0.21066418,0.0,0.54476255,0
